magazine,volume,issue,month,year,title,Title,Description,Authors
National Lampooon,1,33,December,1972,Easter,A Christmas Tale,NA,By Arnold Roth
National Lampooon,1,33,December,1972,Easter,TV Shows My Network Would Run,NA,By Ed Bluestone; Photograph by Bruce Bacon
National Lampooon,1,33,December,1972,Easter,X-mas Dinner,NA,By Henry Beard; Photograph by Dick Frank
National Lampooon,1,33,December,1972,Easter,Son-O-God Comics,NA,By Michel Choquette and Sean Kelly; Illustrated by Neal Adams and [?] Schwartzberg
National Lampooon,1,33,December,1972,Easter,Foto Funnies,NA,Uncredted [features Doug Kenney]
National Lampooon,1,33,December,1972,Easter,Up the Erse to Ulster!,NA,"By P. J. O’Rourke; Illustration by Gerry Gersten, Photographs uncredited"
National Lampooon,1,33,December,1972,Easter,National Anthems of Our Political Friends,NA,By Brian McConnachie; Illustration by Randall Enos
National Lampooon,1,33,December,1972,Easter,Funny Pages,NA,"Featuring “Nuts” by Gahan Wilson; “Trots and Bonnie” by Shary Flenniken; “Do-It-Yourself Comics!” by Ed Subitzky; “Idyl” by Jeff Jones; “Earl D. Porker, Social Worker” and “Bill–The Story of a Newt Who Was Eaten by His Suit” by M. K. Brown; “Dirty Duck” by Bobby London; “Chicken Gutz” and an untitled strip by Randall Enos; and “Vinny Shinblind, the Invisible Sex Maniac” by Susan Harris and Peter Bramley"
National Lampooon,1,34,January,1973,Death,“COVER,NA,"If you’re a regular reader, you must be asking yourself, ‘Why are NatLamp‘s covers so inconsistent?’ Do you think the editors who insist month after month, that I am the cause of all our cover problems, can possibly be right? I’ll let you decide."
National Lampooon,1,34,January,1973,Death,Editorial,NA,Uncredited; Cartoon by Caldwell
National Lampooon,1,34,January,1973,Death,Letters,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,34,January,1973,Death,Mrs. Agnew’s Diary,NA,Uncredited [Doug Kenney]; Illustration by Marvin Mattleson
National Lampooon,1,34,January,1973,Death,True Facts,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,34,January,1973,Death,Humorrhoids,NA,By Ed Bluestone; Illustration by Marvin Mattleson
National Lampooon,1,34,January,1973,Death,News on the March,NA,"Uncredited [Henry Beard]; Illustration by Marvin Mattleson, Photographs uncredited"
National Lampooon,1,34,January,1973,Death,Deadman Comics,NA,"By Henry Beard; Illustrated by Dick Giordano and Neal Adams; Last Aid Ad, Uncredited; Bobby Fisher Shows You How to Beat Death Book Ad; Uncredited"
National Lampooon,1,34,January,1973,Death,23 Ways to Be Offensive at the Funeral of Someone You Didn’t Like,NA,By Ed Bluestone; Illustration uncredited
National Lampooon,1,34,January,1973,Death,Man In Morge,NA,Cartoons by Rodrigues
National Lampooon,1,34,January,1973,Death,Where Are They Now?,NA,"Where Are They Now?, By George W. S. Trow; Photographs uncredited"
National Lampooon,1,34,January,1973,Death,Foto Funnies,NA,Uncredited; Illustration by Marvin Mattleson; Photographs uncredited
National Lampooon,1,34,January,1973,Death,Death on Ice,NA,Written and illustrated by Gahan Wilson
National Lampooon,1,34,January,1973,Death,Dead Pages,NA,"By George W. S. Trow and Cynthia Laverty; Photocollages uncredited, Illustrations by Randall Enos and uncredited"
National Lampooon,1,34,January,1973,Death,Telling a Kid His Parents Are Dead,NA,By Ed Bluestone; Illustrated by Shary Flenniken
National Lampooon,1,34,January,1973,Death,Finnswake Again,NA,By Sean Kelly; Illustration by [?] Corey
National Lampooon,1,34,January,1973,Death,Children’s Suicide Notes to Santa,NA,By Brian McConnachie
National Lampooon,1,34,January,1973,Death,The Day the Animals Discovered Death,NA,By Ed Bluestone; Illustrated by M. K. Brown
National Lampooon,1,34,January,1973,Death,Playdead Magazine,NA,"Playdead Magazine, Uncredited; Illustrations by Brad Holland, Ivan Lacher, Warren Sattler, and uncredited; Photographs by Dick Frank, David Kaestle, and uncredited"
National Lampooon,1,34,January,1973,Death,Funny Pages,NA,"Featuring “Nuts” by Gahan Wilson; “Dirty Duck” by Bobby London; “Trots and Bonnie” by Shary Flenniken; “Sermonette” by Ed Bluestone and Frank Springer; “Mule’s Diner” by Stan Mack; “Idyl” by Jeff Jones; and “The Aesop Brothers, Siamese Twins” by Rodrigues"
National Lampooon,1,35,February,1973,Sexual Frustration,“LAST MONTH’S COVER,NA,"Remember it? …The dog that was going to be killed if you didn’t buy the issue? You people are really incredible. You had us kill that sweet pooch. And don’t for a minute go blaming us. The choice was yours entirely. We held the gun, but you sure as hell pulled the trigger …though there are those among you who did buy three and four issues to take up whatever slack existed. Those people are to be commended. But it wasn’t enough. It was for everyone to pull his and her share. And you didn’t. We are really overwhelmed by what little regard you hold for life. You should be ashamed of yourselves. And be punished. Outside of the edirial you had to read to get to this paragraph, we couldn’t think of anything suitable. If, by some chance, you didn’t read the editorial, go back and read it. Three times. No, four times. It’s hardly punishment enough, but it’ll have to do for the time being. And if the day ever comes when we have all become policemen, and you are being held hostage by crazed killers who have their guns aimed right at your semicircular canals and are yelling to us to throw down our guns or you’ll be chasing your frontal lobes down Sunny Goodge Street, we’ll remenber what you did to that dog. Just remember that."
National Lampooon,1,35,February,1973,Sexual Frustration,“COVER,NA,This cover is further punishment for having us kill the dog on last month’s cover.”
National Lampooon,1,35,February,1973,Sexual Frustration,Editorial,NA,Uncredited; Photograph uncredited
National Lampooon,1,35,February,1973,Sexual Frustration,Letters,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,35,February,1973,Sexual Frustration,Mrs. Agnew’s Diary,NA,Uncredited [Doug Kenney]; Illustration by Marvin Mattleson
National Lampooon,1,35,February,1973,Sexual Frustration,True Facts,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,35,February,1973,Sexual Frustration,News on the March,NA,"Uncredited [Henry Beard]; Illustration by Marvin Mattleson, Photographs uncredited"
National Lampooon,1,35,February,1973,Sexual Frustration,Humorrhoids,NA,By Henry Beard; Illustration by Marvin Mattleson
National Lampooon,1,35,February,1973,Sexual Frustration,The I-Hate-to-Fuck Book,NA,By Terry Catchpole; Photograph by Ronald G. Harris
National Lampooon,1,35,February,1973,Sexual Frustration,Try a Little Tenderloin,NA,By Tony Hendra; Photocollages by Ron Barrett
National Lampooon,1,35,February,1973,Sexual Frustration,The Catholic Sex Manual,NA,By Dean Latimer; Illustration by Marvin Mattleson
National Lampooon,1,35,February,1973,Sexual Frustration,Piddle,NA,By P. J. O’Rourke; Illustrations and photographs uncredited
National Lampooon,1,35,February,1973,Sexual Frustration,Foto Funnies,NA,Uncredited; Illustration by Marvin Mattleson; Photographs uncredited [features Chris Miller and others]
National Lampooon,1,35,February,1973,Sexual Frustration,Chastity,NA,Cartoons by Picha
National Lampooon,1,35,February,1973,Sexual Frustration,Surprise Poster #3,NA,By Michael O’Donoghue; Photograph uncredited
National Lampooon,1,35,February,1973,Sexual Frustration,Mother’s Little Helper,NA,By Anne Beatts; Illustration by Anne Beatts; Photograph uncredited
National Lampooon,1,35,February,1973,Sexual Frustration,Invisible Robkin in the Girls’ Locker Room,NA,Chris Miller; Illustration by Dick Hess
National Lampooon,1,35,February,1973,Sexual Frustration,The Oral Passions of William Howard Taft,NA,By Ed Bluestone; Illustrated by Gray Morrow and Alan Kupperberg
National Lampooon,1,35,February,1973,Sexual Frustration,The Palma Sutra,NA,Doug Kenney; Sculpture by Dick Dulaney
National Lampooon,1,35,February,1973,Sexual Frustration,The Kind Men Like,NA,By Michael O’Donoghue; Illustrations by Malcom and Nancy Fowler
National Lampooon,1,35,February,1973,Sexual Frustration,Funny Pages,NA,"Featuring “Nuts” by Gahan Wilson; “Cheech Wizard” by Vaughn Bodé; “Trots and Bonnie” by Shary Flenniken; “Dirty Duck” by Bobby London; “The Adventures of Virgil Virgin!” by Ed Subitzky; “Idyl” by Jeff Jones; and “The Aesop Brothers, Siamese Twins”"
National Lampooon,1,36,March,1973,Sweetness and Light,“COVER,NA,"Copping two 4s, and 3, and a 2 from a bunch of goddamn Commie judges from Bulgaria, this flawless Assisted Last-Minute Idea Executed from a Sitting Position (degree of difficulty of 10) still gets Warren Sattler, three-time American Artistic Association Felt-tip Pentathlon chapmion, a prestigious Steel Medal for the good old USA.”"
National Lampooon,1,36,March,1973,Sweetness and Light,Editorial,NA,By P. J. O’Rourke; Cartoon by Warren Sattler
National Lampooon,1,36,March,1973,Sweetness and Light,Letters,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,36,March,1973,Sweetness and Light,Mrs. Agnew’s Diary,NA,Uncredited [Doug Kenney]; Illustration by Marvin Mattleson
National Lampooon,1,36,March,1973,Sweetness and Light,True Facts,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,36,March,1973,Sweetness and Light,News on the March,NA,"Uncredited [Henry Beard]; Illustration by Marvin Mattleson, Photographs uncredited"
National Lampooon,1,36,March,1973,Sweetness and Light,Angels in Crewcuts,NA,By Brian McConnachie; Illustration by Howard Darden
National Lampooon,1,36,March,1973,Sweetness and Light,My Own Stamp Album,NA,Written and illustrated by Bruce McCall
National Lampooon,1,36,March,1973,Sweetness and Light,Garden Giggles,NA,By Michael O’Donoghue; Illustrations by Alan Rose
National Lampooon,1,36,March,1973,Sweetness and Light,Foto Funnies,NA,Uncredited; Illustration by Marvin Mattleson; Photographs uncredited
National Lampooon,1,36,March,1973,Sweetness and Light,The Young Adorables,NA,By Gerald Sussman; Illustrations Thea Kliros
National Lampooon,1,36,March,1973,Sweetness and Light,Another “True Life” Western Romance,NA,Written and illustrated by M. K. Brown
National Lampooon,1,36,March,1973,Sweetness and Light,Pharmacopoeia,NA,By Chris Miller; Illustration by Lou Brooks
National Lampooon,1,36,March,1973,Sweetness and Light,50 Nice Things About Nixon,NA,By Anne Beatts; Photograph uncredited
National Lampooon,1,36,March,1973,Sweetness and Light,National Inspirer,NA,By Henry Beard and P. J. O’Rourke; Photographs and illustrations uncredited
National Lampooon,1,36,March,1973,Sweetness and Light,The Happy Ending,NA,Written and illustrated by Edward Gorey
National Lampooon,1,36,March,1973,Sweetness and Light,Stuff to Make Playing With Your Food Even More Fun Than It Already Is,NA,By Michael O’Donoghue; Illustrated by Mark Rubin and John Clarke
National Lampooon,1,36,March,1973,Sweetness and Light,Funny Pages,NA,"Featuring “Nuts” by Gahan Wilson; “Trots and Bonnie” by Shary Flenniken; “Dirty Duck” by Bobby London; “Cheech Wizard” by Vaughn Bodé; “Famous Comic Artists School” by Bruce Cochran; “Mule’s Diner” by Stan Mack; “Idyl” by Jeff Jones; “The Aesop Brothers, Siamese Twins” by Rodrigues"
National Lampooon,1,37,April,1973,Prejudice,“COVER,NA,"Yet another in the National Lampoon‘s distinguished Salute to Popular Magazine Cover-Styles series. this is number 6, ‘Psychology Today: the Stupid Surrealistic Switch Illustrating Some Pointless Aspect of Race Relations.’ Photographed by David Kaestle.”"
National Lampooon,1,37,April,1973,Prejudice,Editorial,NA,Uncredited; Cartoon by S. Gross
National Lampooon,1,37,April,1973,Prejudice,Letters,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,37,April,1973,Prejudice,Mrs. Agnew’s Diary,NA,Uncredited [Doug Kenney]; Illustration by Marvin Mattleson
National Lampooon,1,37,April,1973,Prejudice,News on the March,NA,"Uncredited [Henry Beard]; Illustration by Marvin Mattleson, Photographs uncredited"
National Lampooon,1,37,April,1973,Prejudice,True Facts,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,37,April,1973,Prejudice,White Exploitation Movie Posters,NA,By George W. S. Trow; Illustrated by Gray Morrow
National Lampooon,1,37,April,1973,Prejudice,Foto Funnies,NA,Uncredited; Illustration by Marvin Mattleson; Photographs uncredited [features Henry Beard]
National Lampooon,1,37,April,1973,Prejudice,Inverted Stereotypes,NA,By John Boni; Illustrated by Rick Meyerowitz
National Lampooon,1,37,April,1973,Prejudice,Tales of Uncle Ho,NA,By Henry Beard; Illustrations by Randall Enos
National Lampooon,1,37,April,1973,Prejudice,Americans United to Beat the Dutch,NA,By Henry Beard and Christopher Cerf; Illustrations by Celia Bau and Don Perlin; Photographs uncredited
National Lampooon,1,37,April,1973,Prejudice,"The Joys etc., of Yiddish,",NA,By Gerald Sussman; Illustration by Stan Mack
National Lampooon,1,37,April,1973,Prejudice,Adolph Hitler’s Device for Gassing Rube Goldberg,NA,By Michael O’Donoghue; Illustration by Randall Enos
National Lampooon,1,37,April,1973,Prejudice,All in de Fambly,NA,By Chris Miller and Marc Rubin; Illustration by Melinda Bordelon
National Lampooon,1,37,April,1973,Prejudice,Would You Want Your Daughter to Marry One?,NA,"Would You Want Your Daughter to Marry One?, Cartoons by Rodrigues"
National Lampooon,1,37,April,1973,Prejudice,Foto Funnies,NA,Uncredited; Illustration by Marvin Mattleson; Photographs uncredited [features Michael Gross]
National Lampooon,1,37,April,1973,Prejudice,The Shame of the North,NA,Written and illustrated by Bruce McCall
National Lampooon,1,37,April,1973,Prejudice,Ivory Magazine,NA,"Ivory Magazine, By George W. S. Trow and Henry Beard; Photographs uncredited"
National Lampooon,1,37,April,1973,Prejudice,Surprise Poster #4,NA,Photograph by David Parkinson
National Lampooon,1,37,April,1973,Prejudice,"Profiles in Chopped Liver Our Greatest Jewish Presidents,",NA,By Gerald Sussman; Illustration by Michael Gross
National Lampooon,1,37,April,1973,Prejudice,Funny Pages,NA,"Featuring “Nuts” by Gahan Wilson; “Dirty Duck” by Bobby London; “The Kiss” by Ed Subitzky; “Idyl” by Jeff Jones; “Cheech Wizard” by Vaughn Bodé; “The Aesop Brothers, Siamese Twins” by Rodrigues"
National Lampooon,1,38,May,1973,Fraud,“COVER,NA,Warren Sattler does it again. That’s two out of two.”
National Lampooon,1,38,May,1973,Fraud,Editorial,NA,Uncredited; Cartoon uncredited
National Lampooon,1,38,May,1973,Fraud,Letters,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,38,May,1973,Fraud,True Facts,NA,Uncredited; Illustration by Marvin Mattleson
National Lampooon,1,38,May,1973,Fraud,Mrs. Agnew’s Diary,NA,Uncredited [Doug Kenney]; Illustration by Marvin Mattleson
National Lampooon,1,38,May,1973,Fraud,In Search of the “Midnight Tape”,NA,By Michael O’Donoghue
National Lampooon,1,38,May,1973,Fraud,1972 Explanation of Form 1040P,NA,By P. J. O’Rourke
National Lampooon,1,38,May,1973,Fraud,Borrow This Book,NA,By P. J. O’Rourke and Brian McConnachie; Illustrations by Randall Enos
National Lampooon,1,38,May,1973,Fraud,Wise Acres Ad,NA,By Uncredited; Photograph Uncredited
National Lampooon,1,38,May,1973,Fraud,Folklaw,NA,By John Weidman; Photograph by David Kaestle
National Lampooon,1,38,May,1973,Fraud,Surprise Poster #5,NA,Uncredited
