site,date,year,month,high_tide,sample_time,bacteria,precip_wk,precip_t0,precip_t1,precip_t2,precip_t3,precip_t4,precip_t5,precip_t6,notes,quality
"Hudson River, Hoboken Cove Beach",2015-05-21,2015,5,11:45:00,09:45:00,31,0.32,0,0,0,0,0.02,0.3,0,,Good
"Hudson River, Weehawken Cove",2015-05-21,2015,5,11:45:00,09:15:00,41,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Buttermilk Channel, Valentino Pier",2015-05-21,2015,5,11:45:00,07:57:00,41,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Frank Sinatra Park",2015-05-21,2015,5,11:45:00,08:50:00,51,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Bronx Kill, east end",2015-05-21,2015,5,11:45:00,08:13:00,52,0.32,0,0,0,0,0.02,0.3,0,,Fair
"East River, Anable Basin",2015-05-21,2015,5,11:45:00,08:00:00,52,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Harlem River, North Cove",2015-05-21,2015,5,11:45:00,12:25:00,148,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Newtown Creek, North Henry Street",2015-05-21,2015,5,11:45:00,08:05:00,305,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Flushing Bay, World's Fair Marina Boat Ramp",2015-05-21,2015,5,11:45:00,09:03:00,364,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, Pier 99 Boat Ramp",2015-05-21,2015,5,11:45:00,12:48:00,556,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Saw Mill River, daylighted section",2015-05-21,2015,5,11:45:00,11:30:00,650,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2015-05-21,2015,5,11:45:00,17:30:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Bronx River, Hunts Point Riverside Park",2015-05-21,2015,5,11:45:00,15:10:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Hudson River, Inwood Canoe Club",2015-05-21,2015,5,11:45:00,11:44:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Harlem River, Muscota Marsh",2015-05-21,2015,5,11:45:00,11:20:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2015-05-21,2015,5,11:45:00,09:30:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Hudson River, Pier 13",2015-05-21,2015,5,11:45:00,09:25:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"East Rver, Stuyvesant Cove",2015-05-21,2015,5,11:45:00,09:05:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Bronx Kill, west end",2015-05-21,2015,5,11:45:00,08:33:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"East River, Wallabout Channel ",2015-05-21,2015,5,11:45:00,08:28:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"East River, Brooklyn Bridge Beach ",2015-05-28,2015,5,05:00:00,09:38:00,10,0.32,0,0,0,0,0.02,0.3,0,,Good
"East River, Wallabout Channel ",2015-05-28,2015,5,05:00:00,09:31:00,10,0.32,0,0,0,0,0.02,0.3,0,,Good
"East River, Pier 2 Kayak Dock ",2015-05-28,2015,5,05:00:00,08:07:00,10,0.32,0,0,0,0,0.02,0.3,0,,Good
"Gowanus Canal, 2nd Avenue Salt Lot",2015-05-28,2015,5,05:00:00,06:30:00,10,0.32,0,0,0,0,0.02,0.3,0,,Good
"East Rver, Stuyvesant Cove",2015-05-28,2015,5,05:00:00,10:05:00,20,0.32,0,0,0,0,0.02,0.3,0,,Good
"East River, Bushwick Inlet",2015-05-28,2015,5,05:00:00,09:55:00,20,0.32,0,0,0,0,0.02,0.3,0,,Good
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2015-05-28,2015,5,05:00:00,09:22:00,20,0.32,0,0,0,0,0.02,0.3,0,,Good
"East River, Anable Basin",2015-05-28,2015,5,05:00:00,08:15:00,20,0.32,0,0,0,0,0.02,0.3,0,,Good
"Flushing Bay, World's Fair Marina Boat Ramp",2015-05-28,2015,5,05:00:00,09:46:00,30,0.32,0,0,0,0,0.02,0.3,0,,Good
"Hudson River, West 145th Street",2015-05-28,2015,5,05:00:00,15:18:00,31,0.32,0,0,0,0,0.02,0.3,0,,Good
"Hudson River, Pier 66",2015-05-28,2015,5,05:00:00,11:29:00,41,0.32,0,0,0,0,0.02,0.3,0,,Fair
"East River, Hallets Cove",2015-05-28,2015,5,05:00:00,07:50:00,41,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Pier 26",2015-05-28,2015,5,05:00:00,10:12:00,63,0.32,0,0,0,0,0.02,0.3,0,41 ,Fair
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2015-05-28,2015,5,05:00:00,10:08:00,63,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Newtown Creek, North Henry Street",2015-05-28,2015,5,05:00:00,09:40:00,63,0.32,0,0,0,0,0.02,0.3,0,,Fair
"East River, Pier 4 Beach ",2015-05-28,2015,5,05:00:00,08:04:00,63,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Pier 84",2015-05-28,2015,5,05:00:00,07:32:00,73,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Pier 40",2015-05-28,2015,5,05:00:00,11:57:00,85,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Inwood Canoe Club",2015-05-28,2015,5,05:00:00,08:46:00,85,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Pier 96",2015-05-28,2015,5,05:00:00,07:41:00,97,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Frank Sinatra Park",2015-05-28,2015,5,05:00:00,08:30:00,98,0.32,0,0,0,0,0.02,0.3,0,,Fair
"Hudson River, Weehawken Cove",2015-05-28,2015,5,05:00:00,09:00:00,108,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, Pier 13",2015-05-28,2015,5,05:00:00,09:15:00,148,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, West 72nd Street Kayak Launch",2015-05-28,2015,5,05:00:00,09:05:00,156,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Flushing Meadows-Corona Park, Meadow Lake",2015-05-28,2015,5,05:00:00,09:18:00,161,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, Hoboken Cove Beach",2015-05-28,2015,5,05:00:00,09:27:00,171,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Bronx River, Hunts Point Riverside Park",2015-05-28,2015,5,05:00:00,13:45:00,199,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"East River, Dumbo Cove",2015-05-28,2015,5,05:00:00,07:52:00,199,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Bronx Kill, west end",2015-05-28,2015,5,05:00:00,08:50:00,201,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Harlem River, Muscota Marsh",2015-05-28,2015,5,05:00:00,12:19:00,216,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, Yonkers Paddling and Rowing Club",2015-05-28,2015,5,05:00:00,14:31:00,246,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, Pier 99 Boat Ramp",2015-05-28,2015,5,05:00:00,08:35:00,256,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Harlem River, North Cove",2015-05-28,2015,5,05:00:00,13:07:00,272,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Bronx River, Starlight Park, North Dock",2015-05-28,2015,5,05:00:00,12:59:00,431,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Bronx River, Starlight Park, south of dam",2015-05-28,2015,5,05:00:00,12:59:00,984,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Bronx River, Bronx Botanical Gardens",2015-05-28,2015,5,05:00:00,11:19:00,1374,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Saw Mill River, daylighted section",2015-05-28,2015,5,05:00:00,15:00:00,3873,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
Prospect Park Lake,2015-05-28,2015,5,05:00:00,07:49:00,19863,0.32,0,0,0,0,0.02,0.3,0,,Unacceptable
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2015-05-28,2015,5,05:00:00,15:49:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"East River, Pier 42/Jackson Street",2015-05-28,2015,5,05:00:00,11:00:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Flushing Bay, World's Fair Marina Pier 1 East",2015-05-28,2015,5,05:00:00,10:06:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"East River, Gantry State Park",2015-05-28,2015,5,05:00:00,08:55:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Bronx Kill, east end",2015-05-28,2015,5,05:00:00,08:36:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Buttermilk Channel, Valentino Pier",2015-05-28,2015,5,05:00:00,08:18:00,0,0.32,0,0,0,0,0.02,0.3,0,,Not Detected
"Hudson River, Weehawken Cove",2015-06-04,2015,6,10:07:00,11:34:00,10,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"East River, Pier 42/Jackson Street",2015-06-04,2015,6,10:07:00,10:40:00,10,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Hudson River, Inwood Canoe Club",2015-06-04,2015,6,10:07:00,09:45:00,10,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Bronx River, Hunts Point Riverside Park",2015-06-04,2015,6,10:07:00,14:25:00,20,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Hudson River, Pier 13",2015-06-04,2015,6,10:07:00,11:13:00,20,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Hudson River, West 72nd Street Kayak Launch",2015-06-04,2015,6,10:07:00,10:10:00,20,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Hudson River, Pier 26",2015-06-04,2015,6,10:07:00,10:09:00,20,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"East River, Brooklyn Bridge Beach ",2015-06-04,2015,6,10:07:00,09:42:00,20,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Flushing Bay, World's Fair Marina Pier 1 East",2015-06-04,2015,6,10:07:00,09:37:00,20,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Bronx Kill, east end",2015-06-04,2015,6,10:07:00,08:16:00,30,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Hudson River, Frank Sinatra Park",2015-06-04,2015,6,10:07:00,12:20:00,31,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"Hudson River, Hoboken Cove Beach",2015-06-04,2015,6,10:07:00,11:55:00,31,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"East Rver, Stuyvesant Cove",2015-06-04,2015,6,10:07:00,10:20:00,31,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"East River, Wallabout Channel ",2015-06-04,2015,6,10:07:00,10:15:00,31,2.55,0,0,0.37,0.72,1.46,0,0,,Good
"East River, Hallets Cove",2015-06-04,2015,6,10:07:00,08:30:00,40,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Hudson River, Pier 40",2015-06-04,2015,6,10:07:00,11:29:00,41,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"East River, Gantry State Park",2015-06-04,2015,6,10:07:00,08:55:00,41,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Hudson River, Pier 84",2015-06-04,2015,6,10:07:00,07:29:00,41,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"East River, Anable Basin",2015-06-04,2015,6,10:07:00,08:20:00,52,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Hudson River, Pier 96",2015-06-04,2015,6,10:07:00,07:39:00,52,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Bronx River, Starlight Park, south of dam",2015-06-04,2015,6,10:07:00,13:36:00,63,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Bronx River, Bronx Botanical Gardens",2015-06-04,2015,6,10:07:00,12:03:00,63,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Hudson River, Pier 66",2015-06-04,2015,6,10:07:00,10:50:00,63,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Harlem River, Muscota Marsh",2015-06-04,2015,6,10:07:00,09:10:00,63,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"East River, Pier 4 Beach ",2015-06-04,2015,6,10:07:00,10:03:00,75,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Hudson River, West 145th Street",2015-06-04,2015,6,10:07:00,16:04:00,86,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2015-06-04,2015,6,10:07:00,08:55:00,91,2.55,0,0,0.37,0.72,1.46,0,0,,Fair
"Hudson River, JFK Marina",2015-06-04,2015,6,10:07:00,11:28:00,110,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Bronx River, Starlight Park, North Dock",2015-06-04,2015,6,10:07:00,13:36:00,130,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2015-06-04,2015,6,10:07:00,16:44:00,132,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Hudson River, Yonkers Paddling and Rowing Club",2015-06-04,2015,6,10:07:00,12:00:00,197,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Harlem River, North Cove",2015-06-04,2015,6,10:07:00,11:39:00,199,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Newtown Creek, North Henry Street",2015-06-04,2015,6,10:07:00,09:08:00,213,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"East River, Dumbo Cove",2015-06-04,2015,6,10:07:00,10:41:00,259,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Hudson River, Pier 99 Boat Ramp",2015-06-04,2015,6,10:07:00,09:36:00,272,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Gowanus Canal, 2nd Avenue Salt Lot",2015-06-04,2015,6,10:07:00,06:45:00,281,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"East River, Bushwick Inlet",2015-06-04,2015,6,10:07:00,09:27:00,631,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Flushing Bay, World's Fair Marina Boat Ramp",2015-06-04,2015,6,10:07:00,09:51:00,733,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Saw Mill River, daylighted section",2015-06-04,2015,6,10:07:00,11:03:00,816,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Bronx Kill, west end",2015-06-04,2015,6,10:07:00,08:26:00,1376,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"Flushing Meadows-Corona Park, Meadow Lake",2015-06-04,2015,6,10:07:00,10:22:00,4106,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
Prospect Park Lake,2015-06-04,2015,6,10:07:00,07:49:00,19863,2.55,0,0,0.37,0.72,1.46,0,0,,Unacceptable
"East River, Pier 2 Kayak Dock ",2015-06-04,2015,6,10:07:00,10:00:00,0,2.55,0,0,0.37,0.72,1.46,0,0,20 ,Not Detected
"Buttermilk Channel, Valentino Pier",2015-06-04,2015,6,10:07:00,09:50:00,0,2.55,0,0,0.37,0.72,1.46,0,0,,Not Detected
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2015-06-04,2015,6,10:07:00,09:37:00,0,2.55,0,0,0.37,0.72,1.46,0,0,,Not Detected
"East River, Anable Basin",2015-06-11,2015,6,04:00:00,NA,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"East River, Hallets Cove",2015-06-11,2015,6,04:00:00,NA,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2015-06-11,2015,6,04:00:00,13:37:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, Pier 40",2015-06-11,2015,6,04:00:00,11:56:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, Inwood Canoe Club",2015-06-11,2015,6,04:00:00,11:48:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, Frank Sinatra Park",2015-06-11,2015,6,04:00:00,11:18:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"East River, Pier 4 Beach ",2015-06-11,2015,6,04:00:00,11:08:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, Pier 66",2015-06-11,2015,6,04:00:00,10:35:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2015-06-11,2015,6,04:00:00,09:33:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Bronx Kill, east end",2015-06-11,2015,6,04:00:00,08:29:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Flushing Bay, World's Fair Marina Pier 1 East",2015-06-11,2015,6,04:00:00,07:59:00,10,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, Yonkers Paddling and Rowing Club",2015-06-11,2015,6,04:00:00,13:20:00,20,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Buttermilk Channel, Valentino Pier",2015-06-11,2015,6,04:00:00,11:00:00,20,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, Weehawken Cove",2015-06-11,2015,6,04:00:00,10:46:00,20,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Bronx River, Starlight Park, south of dam",2015-06-11,2015,6,04:00:00,10:39:00,20,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, Pier 13",2015-06-11,2015,6,04:00:00,10:23:00,20,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"East River, Gantry State Park",2015-06-11,2015,6,04:00:00,08:52:00,20,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Hudson River, JFK Marina",2015-06-11,2015,6,04:00:00,11:35:00,31,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2015-06-11,2015,6,04:00:00,09:53:00,31,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"East River, Brooklyn Bridge Beach ",2015-06-11,2015,6,04:00:00,09:26:00,31,0.39,0,0,0.01,0.06,0,0.19,0.13,,Good
"Harlem River, Muscota Marsh",2015-06-11,2015,6,04:00:00,08:10:00,41,0.39,0,0,0.01,0.06,0,0.19,0.13,,Fair
"Bronx River, Hunts Point Riverside Park",2015-06-11,2015,6,04:00:00,11:35:00,52,0.39,0,0,0.01,0.06,0,0.19,0.13,,Fair
"East River, Wallabout Channel ",2015-06-11,2015,6,04:00:00,10:27:00,75,0.39,0,0,0.01,0.06,0,0.19,0.13,,Fair
"Bronx River, Starlight Park, North Dock",2015-06-11,2015,6,04:00:00,10:39:00,97,0.39,0,0,0.01,0.06,0,0.19,0.13,,Fair
"Hudson River, Pier 99 Boat Ramp",2015-06-11,2015,6,04:00:00,08:46:00,98,0.39,0,0,0.01,0.06,0,0.19,0.13,,Fair
"Flushing Bay, World's Fair Marina Boat Ramp",2015-06-11,2015,6,04:00:00,08:16:00,109,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Newtown Creek, North Henry Street",2015-06-11,2015,6,04:00:00,10:10:00,120,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Flushing Meadows-Corona Park, Meadow Lake",2015-06-11,2015,6,04:00:00,08:40:00,200,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Bronx River, Bronx Botanical Gardens",2015-06-11,2015,6,04:00:00,09:00:00,226,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Gowanus Canal, 2nd Avenue Salt Lot",2015-06-11,2015,6,04:00:00,06:20:00,246,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Bronx Kill, west end",2015-06-11,2015,6,04:00:00,08:43:00,460,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Saw Mill River, daylighted section",2015-06-11,2015,6,04:00:00,13:40:00,546,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Harlem River, North Cove",2015-06-11,2015,6,04:00:00,12:27:00,598,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
Prospect Park Lake,2015-06-11,2015,6,04:00:00,07:53:00,3026,0.39,0,0,0.01,0.06,0,0.19,0.13,,Unacceptable
"Hudson River, West 145th Street",2015-06-11,2015,6,04:00:00,12:57:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"East River, Pier 2 Kayak Dock ",2015-06-11,2015,6,04:00:00,11:11:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"Hudson River, Hoboken Cove Beach",2015-06-11,2015,6,04:00:00,10:58:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"East River, Bushwick Inlet",2015-06-11,2015,6,04:00:00,10:22:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"Hudson River, Pier 26",2015-06-11,2015,6,04:00:00,10:18:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"East River, Dumbo Cove",2015-06-11,2015,6,04:00:00,10:12:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"East River, Pier 42/Jackson Street",2015-06-11,2015,6,04:00:00,09:25:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,0 ,Not Detected
"East Rver, Stuyvesant Cove",2015-06-11,2015,6,04:00:00,09:15:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"Hudson River, West 72nd Street Kayak Launch",2015-06-11,2015,6,04:00:00,09:12:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"Hudson River, Pier 96",2015-06-11,2015,6,04:00:00,07:32:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"Hudson River, Pier 84",2015-06-11,2015,6,04:00:00,07:30:00,0,0.39,0,0,0.01,0.06,0,0.19,0.13,,Not Detected
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2015-06-18,2015,6,10:29:00,13:41:00,10,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, Pier 26",2015-06-18,2015,6,10:29:00,10:03:00,10,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Harlem River, North Cove",2015-06-18,2015,6,10:29:00,13:21:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, Pier 40",2015-06-18,2015,6,10:29:00,12:05:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, Hoboken Cove Beach",2015-06-18,2015,6,10:29:00,11:37:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"East Rver, Stuyvesant Cove",2015-06-18,2015,6,10:29:00,11:10:00,20,1.2,0,0,0.27,0.57,0.36,0,0,63 (lab split0,Good
"East River, Pier 42/Jackson Street",2015-06-18,2015,6,10:29:00,10:40:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"East River, Pier 2 Kayak Dock ",2015-06-18,2015,6,10:29:00,09:53:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"East River, Bushwick Inlet",2015-06-18,2015,6,10:29:00,09:20:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"East River, Dumbo Cove",2015-06-18,2015,6,10:29:00,09:10:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, Inwood Canoe Club",2015-06-18,2015,6,10:29:00,09:04:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, West 72nd Street Kayak Launch",2015-06-18,2015,6,10:29:00,08:48:00,20,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2015-06-18,2015,6,10:29:00,09:57:00,30,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, West 145th Street",2015-06-18,2015,6,10:29:00,13:18:00,31,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, Pier 96",2015-06-18,2015,6,10:29:00,07:58:00,31,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, Pier 66",2015-06-18,2015,6,10:29:00,07:36:00,31,1.2,0,0,0.27,0.57,0.36,0,0,,Good
"Hudson River, Frank Sinatra Park",2015-06-18,2015,6,10:29:00,11:56:00,41,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Buttermilk Channel, Valentino Pier",2015-06-18,2015,6,10:29:00,09:40:00,41,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Hudson River, JFK Marina",2015-06-18,2015,6,10:29:00,10:45:00,51,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Hudson River, Yonkers Paddling and Rowing Club",2015-06-18,2015,6,10:29:00,11:27:00,52,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Flushing Bay, World's Fair Marina Pier 1 East",2015-06-18,2015,6,10:29:00,09:34:00,52,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Newtown Creek, North Henry Street",2015-06-18,2015,6,10:29:00,09:08:00,52,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"East River, Gantry State Park",2015-06-18,2015,6,10:29:00,08:55:00,52,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"East River, Anable Basin",2015-06-18,2015,6,10:29:00,08:00:00,52,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Hudson River, Pier 84",2015-06-18,2015,6,10:29:00,07:48:00,52,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"East River, Hallets Cove",2015-06-18,2015,6,10:29:00,07:25:00,52,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Bronx Kill, east end",2015-06-18,2015,6,10:29:00,08:32:00,63,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"East River, Wallabout Channel ",2015-06-18,2015,6,10:29:00,09:22:00,74,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Bronx River, Hunts Point Riverside Park",2015-06-18,2015,6,10:29:00,11:45:00,84,1.2,0,0,0.27,0.57,0.36,0,0,,Fair
"Hudson River, Pier 99 Boat Ramp",2015-06-18,2015,6,10:29:00,08:29:00,109,1.2,0,0,0.27,0.57,0.36,0,0,,Unacceptable
"East River, Pier 4 Beach ",2015-06-18,2015,6,10:29:00,09:51:00,134,1.2,0,0,0.27,0.57,0.36,0,0,,Unacceptable
"Harlem River, Muscota Marsh",2015-06-18,2015,6,10:29:00,11:00:00,146,1.2,0,0,0.27,0.57,0.36,0,0,,Unacceptable
"Flushing Bay, World's Fair Marina Boat Ramp",2015-06-18,2015,6,10:29:00,09:53:00,238,1.2,0,0,0.27,0.57,0.36,0,0,,Unacceptable
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2015-06-18,2015,6,10:29:00,08:53:00,253,1.2,0,0,0.27,0.57,0.36,0,0,,Unacceptable
"Bronx River, Starlight Park, south of dam",2015-06-18,2015,6,10:29:00,10:59:00,256,1.2,0,0,0.27,0.57,0.36,0,0,,Unacceptable
